prob0,prob1,prob2,prob3,actual0,actual1,actual2,actual3,predicted0,predicted1,predicted2,predicted3,feature0,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9
0.159563,0.433310,0.329917,0.077210,0,1,0,0,0,1,0,0,-1.070711,-0.920682,-0.398140,0.189968,1.298446,0.692431,0.607696,3.243872,-0.718279,0.446834
0.159563,0.433310,0.329917,0.077210,0,0,1,0,0,1,0,0,-0.758735,-0.823646,-1.218195,1.151945,1.395712,-0.097354,-0.173680,2.384524,-0.399414,0.317381
0.472763,0.173966,0.178559,0.174712,1,0,0,0,1,0,0,0,-0.372012,-1.444327,-1.108697,0.607931,-1.733978,1.545018,-0.261305,0.589508,-2.179114,-2.045577
0.131122,0.197989,0.123155,0.547734,0,0,0,1,0,0,0,1,-1.160472,-0.005198,-0.814503,-0.912891,-2.105078,-0.095866,-0.398612,-0.776709,2.882664,-0.255427
0.153667,0.154733,0.533825,0.157775,0,0,1,0,0,0,1,0,-0.459663,-0.120492,1.104628,0.610403,1.794678,-0.543785,-1.327323,-1.604054,-0.677830,-1.090671
0.039833,0.404089,0.341893,0.214185,0,1,0,0,0,1,0,0,-1.275567,-0.074963,-2.506363,0.671187,1.372859,0.813847,0.609487,-1.083553,2.498742,0.032584
0.191708,0.341450,0.192063,0.274778,0,1,0,0,0,1,0,0,0.454059,0.138373,-0.773568,-1.423886,-0.009877,-0.065676,0.883155,-1.029224,2.841753,0.102876
0.275267,0.299673,0.221738,0.203322,0,1,0,0,0,1,0,0,0.239979,0.152086,0.800344,-1.470901,-1.316736,1.470838,-1.130431,-1.099111,-1.230366,-0.724473
0.318309,0.188617,0.270495,0.222579,0,1,0,0,1,0,0,0,-0.809521,-1.081619,-0.368362,-1.602684,0.525504,-0.117721,-0.093158,1.102572,1.277784,-0.326371
0.326141,0.318960,0.206569,0.148329,0,0,1,0,1,0,0,0,-1.329092,-1.041455,1.591536,-0.913350,-0.280261,1.822909,-0.487083,-0.533568,-0.652841,-0.560714
0.187282,0.379925,0.331426,0.101367,0,1,0,0,0,1,0,0,-0.924177,0.301446,0.352678,-1.385475,1.033074,1.224938,0.208544,3.380819,-0.141776,-0.010565
0.119376,0.319470,0.271847,0.289306,0,0,0,1,0,1,0,0,-0.190169,1.047770,0.402227,-1.442298,0.908808,0.073681,-0.072591,-0.379993,0.902183,-0.297843
0.140695,0.372304,0.409791,0.077210,0,0,1,0,0,0,1,0,0.219386,0.721466,0.119440,0.495397,1.700740,-1.766534,0.468147,2.345387,-1.010368,0.281999
0.453212,0.173179,0.186234,0.187375,1,0,0,0,1,0,0,0,0.158086,-0.989308,-0.784395,-0.086983,-1.526986,-0.812231,-0.291212,0.773121,-1.047909,0.082006
0.121189,0.371798,0.412605,0.094408,0,0,1,0,0,0,1,0,0.214500,-2.298390,0.279805,2.369636,3.613040,-0.203724,0.282474,-0.169208,-0.696947,0.353323
0.168647,0.256690,0.380847,0.193816,0,0,1,0,0,0,1,0,-0.733133,-0.947090,1.601538,0.117247,0.740637,-0.009958,1.461080,-1.699430,-2.784695,-1.475342
0.331072,0.163617,0.120495,0.384816,1,0,0,0,0,0,0,1,-0.965537,-1.163244,-0.554285,-0.820643,-1.730682,-0.500868,0.577470,2.335915,1.298187,-0.940870
0.129453,0.234608,0.451448,0.184490,0,0,0,1,0,0,1,0,-0.883948,-0.389689,-0.072899,-0.329143,1.336597,0.464200,-0.549293,-0.744159,-0.954021,0.414632
0.158238,0.188698,0.580004,0.073059,0,0,1,0,0,0,1,0,-0.569833,-1.317941,2.731630,0.156263,3.661522,0.528285,0.286067,1.981899,-0.342221,0.831862
0.067740,0.354861,0.264477,0.312923,0,0,0,1,0,1,0,0,-0.667013,0.472703,1.732405,1.040169,0.359289,-0.917544,0.383619,-0.859233,3.566794,-0.684668
0.472763,0.173966,0.178559,0.174712,1,0,0,0,1,0,0,0,-0.255569,0.672274,-0.537554,0.341701,-0.688568,-0.622231,0.678109,2.051212,-2.151388,-1.431468
0.303959,0.259395,0.105809,0.330837,0,0,0,1,0,0,0,1,-0.935296,-0.963066,1.586915,-1.059495,-0.767314,-0.260438,1.738274,2.452511,1.481314,-1.095151
0.501916,0.190482,0.166021,0.141581,1,0,0,0,1,0,0,0,-0.667560,-0.657767,-1.127709,-1.199270,0.172056,-0.349217,1.946660,1.989331,-0.371955,-0.543020
0.472763,0.173966,0.178559,0.174712,1,0,0,0,1,0,0,0,-0.210998,-0.104163,-1.313852,0.039837,-0.260491,-0.665568,0.127168,0.951913,-0.554064,-0.479454
0.268896,0.305380,0.229072,0.196651,0,0,0,1,0,1,0,0,-1.052119,0.210960,-1.713932,-0.658253,-0.043478,-1.043051,-0.457162,-1.227831,-0.624674,-0.803498
0.104132,0.228099,0.662810,0.004959,0,0,1,0,0,0,1,0,-2.175781,0.442206,1.025443,1.876879,2.442379,0.812904,2.137977,1.784542,-1.155168,-0.530784
0.152779,0.117045,0.261111,0.469064,0,0,0,1,0,0,0,1,-1.257935,-1.784049,-1.079087,0.146068,-1.481546,0.553208,0.151640,-1.031064,1.391072,1.856576
0.171873,0.293674,0.309429,0.225024,0,0,1,0,0,0,1,0,0.940938,2.177767,1.715119,1.213452,0.918349,-1.143232,-0.244883,-1.541253,-2.425899,-1.144220
0.327050,0.168684,0.267909,0.236357,0,0,0,1,1,0,0,0,0.110310,-0.609828,-0.539803,-0.355880,0.582825,0.312570,0.849904,2.042632,1.920577,-0.426783
0.085802,0.377643,0.160597,0.375958,0,0,0,1,0,1,0,0,1.470671,-1.050852,2.987641,1.006766,-1.145686,-0.374655,0.899369,-0.801444,1.194474,1.150236
0.188483,0.340471,0.107898,0.363149,0,0,0,1,0,0,0,1,0.370111,-1.249534,-0.825147,-1.723838,0.368512,0.185828,0.482499,-0.819314,0.161579,-1.325775
0.332015,0.198656,0.348908,0.120422,1,0,0,0,0,0,1,0,0.432411,1.817618,2.372766,-0.482177,0.714565,0.794089,0.580378,2.364263,-0.236858,0.123817
0.067088,0.402306,0.440524,0.090083,0,1,0,0,0,0,1,0,-0.215850,-1.075062,3.136642,-0.648088,0.699127,-0.954119,-1.814851,-3.417806,2.360845,0.139770
0.182815,0.340700,0.398547,0.077939,0,0,1,0,0,0,1,0,-0.261908,1.873973,3.004052,2.607913,1.112171,-0.237903,-0.920344,1.123380,-1.543451,-0.276429
0.554105,0.123179,0.167484,0.155232,1,0,0,0,1,0,0,0,-1.558886,-0.867120,0.729686,0.035426,-1.899604,1.671509,0.198530,0.531824,-2.296774,0.204253
0.171135,0.298439,0.311167,0.219259,0,1,0,0,0,0,1,0,0.148697,0.322256,0.765281,-0.381339,-1.288815,-0.073102,-0.859018,-1.320450,-0.446922,-0.093327
0.496542,0.164496,0.170233,0.168729,0,1,0,0,1,0,0,0,1.278537,0.543939,-0.754419,0.047568,-1.672745,-0.029900,-0.208995,0.160427,-3.051708,0.291178
0.457875,0.129727,0.225123,0.187276,1,0,0,0,1,0,0,0,0.127124,0.302936,1.398385,0.431823,-1.011636,-0.724137,-1.261296,0.546243,-2.714982,0.496175
0.097079,0.189479,0.114644,0.598798,0,0,0,1,0,0,0,1,-0.543085,-0.535620,-2.018148,-0.945601,-1.831353,-1.830529,-0.025847,-1.324530,0.925123,-2.031866
0.270605,0.343125,0.182849,0.203421,0,1,0,0,0,1,0,0,0.834363,0.524991,2.113855,1.380750,-2.188850,0.787138,1.128614,-2.458487,-0.214456,-1.092659
0.155740,0.126718,0.562963,0.154580,0,0,1,0,0,0,1,0,1.735484,-0.922307,1.905286,-1.441703,0.005951,-1.066745,-1.597975,2.854492,-1.711067,1.167176
0.498751,0.206129,0.149751,0.145369,1,0,0,0,1,0,0,0,0.361420,-0.601182,-1.673357,-0.407011,-0.104994,0.014623,0.389955,1.307659,-1.253088,0.993164
0.116491,0.545620,0.195282,0.142607,0,1,0,0,0,1,0,0,-0.734239,0.584190,-1.188034,0.670468,1.026354,0.993919,-0.438953,0.553812,0.938888,-0.112751
0.097079,0.100193,0.107898,0.694830,0,0,0,1,0,0,0,1,-0.915922,-0.920891,-1.059912,-1.703201,-1.217080,-0.133445,0.533791,-0.780559,2.337345,-0.001207
0.289557,0.193903,0.075675,0.440864,0,0,0,1,0,0,0,1,-0.190218,0.657408,2.385497,-0.083244,-1.721165,-0.924269,-0.884252,0.267355,1.903231,-0.150296
0.385342,0.177989,0.254053,0.182616,1,0,0,0,1,0,0,0,-0.339704,-0.132260,0.938958,-0.830014,0.346509,0.141902,-0.535042,1.107877,-0.313152,1.927426
0.061299,0.210288,0.506568,0.221846,0,0,1,0,0,0,1,0,1.450330,-0.273488,0.799608,-0.583227,1.106543,-1.120533,-0.747835,-0.362754,1.118433,-0.574339
0.453212,0.173179,0.186234,0.187375,1,0,0,0,1,0,0,0,-0.077250,1.322542,0.932601,0.021846,-0.423037,-0.746449,0.295990,1.126767,-1.465369,0.313780
0.100601,0.136268,0.660321,0.102810,0,0,1,0,0,0,1,0,2.222354,-0.315323,1.631175,-1.065538,2.660631,0.742349,0.531899,1.137395,-2.074574,-0.774000
0.224053,0.135313,0.533894,0.106740,0,0,1,0,0,0,1,0,-0.095790,0.288993,1.966529,-0.837886,0.803641,1.094271,-0.613002,2.693016,-2.513160,0.229318
0.080805,0.435446,0.333208,0.150541,0,1,0,0,0,1,0,0,0.937516,0.800076,-1.895248,-0.767068,1.377447,-1.489897,0.654247,0.300045,2.076926,0.595899
0.070135,0.125310,0.088843,0.715712,0,0,0,1,0,0,0,1,1.140019,-0.854243,-3.424105,-0.615736,-3.790185,0.391350,-0.389710,-2.201333,-0.200186,-0.024319
0.247452,0.183377,0.265149,0.304022,0,0,0,1,0,0,0,1,-1.951235,-0.626929,0.735876,-1.058389,-1.170463,-0.111698,-0.877847,1.565687,1.076926,1.933011
0.176535,0.250222,0.348318,0.224925,0,0,1,0,0,0,1,0,0.196524,0.123238,0.539356,-0.096162,0.353003,0.372944,-1.081973,-1.666183,-1.388470,-1.639973
0.036607,0.529895,0.264474,0.169024,0,1,0,0,0,1,0,0,-1.246042,1.013731,2.583049,1.351372,1.455287,0.515112,1.421043,-1.458200,1.106578,0.817403
0.052760,0.290113,0.366292,0.290835,0,1,0,0,0,0,1,0,-0.986942,0.389109,-3.637459,2.035441,2.034796,0.145254,-1.029868,-1.197126,1.237812,-1.404508
0.512947,0.189947,0.108185,0.188921,0,0,0,1,1,0,0,0,1.920772,-1.595759,2.040823,-0.271713,-2.062714,2.319832,0.264641,-0.141303,-0.605903,2.213589
0.144033,0.095682,0.675384,0.084901,0,0,1,0,0,0,1,0,-0.887541,-0.807280,1.711180,1.247582,2.538687,0.906435,-1.181098,0.835309,-0.899476,0.386724
0.193372,0.169965,0.117836,0.518827,0,0,0,1,0,0,0,1,0.275202,1.609264,-3.146970,1.531665,-1.899877,1.654195,-0.443514,-1.980939,-1.112012,-1.814400
0.358397,0.203106,0.246109,0.192388,0,0,1,0,1,0,0,0,-0.309142,-0.792817,-0.173541,-0.544739,0.531041,-2.259275,0.232895,0.987775,-0.794615,0.029325
0.159563,0.433310,0.329917,0.077210,0,0,1,0,0,1,0,0,0.974190,-1.403327,-1.475491,0.267460,1.306125,0.686846,2.343702,1.771009,-0.792368,0.130293
0.605096,0.126303,0.157703,0.110898,1,0,0,0,1,0,0,0,2.027758,0.394838,2.172392,0.721289,-0.833276,0.272974,1.353139,0.636544,-0.646716,0.855188
0.145179,0.251816,0.386747,0.216258,0,0,0,1,0,0,1,0,-0.112282,1.950192,-0.320107,-0.610264,0.547453,0.010442,1.113489,-0.766520,-0.254266,0.282146
0.158921,0.139921,0.628821,0.072337,0,0,1,0,0,0,1,0,-0.189177,-0.846254,3.720417,0.276979,2.432517,-2.387351,0.228261,0.066382,-1.181981,-0.520146
0.269469,0.225263,0.353125,0.152143,0,0,1,0,0,0,1,0,-0.301927,0.727143,4.512314,-0.699048,2.126053,0.351710,-1.535537,-0.454921,-2.724878,-0.506334
0.085387,0.383222,0.246619,0.284771,0,0,0,1,0,1,0,0,1.009315,0.716349,0.442588,0.908775,-0.032317,0.225963,1.187332,-0.413844,1.673174,-0.017714
0.511472,0.136598,0.135440,0.216490,1,0,0,0,1,0,0,0,1.023299,-1.090716,-1.396937,-0.296117,-0.574413,-0.455891,-1.311325,1.287103,0.673482,-1.207682
0.098656,0.269912,0.434482,0.196950,0,0,1,0,0,0,1,0,1.391780,0.758794,2.650024,0.329330,0.989411,-0.344493,1.030222,-1.154988,-1.114955,1.071660
0.160501,0.097930,0.675950,0.065619,0,0,1,0,0,0,1,0,0.439360,0.143463,0.987915,0.500319,0.969089,-0.583615,-2.281942,0.195294,0.138358,0.625015
0.346856,0.176598,0.255440,0.221106,0,0,0,1,1,0,0,0,0.781464,0.802055,-0.809613,-0.444333,-0.108296,0.055815,-1.333533,2.386980,1.937984,0.824531
0.660160,0.090706,0.138846,0.110288,1,0,0,0,1,0,0,0,-0.776191,0.263620,2.129559,0.099480,-1.575261,-0.505526,-1.814123,1.702501,-0.489160,-0.610503
0.124734,0.301623,0.114965,0.458678,0,0,0,1,0,0,0,1,-0.200840,0.749275,2.553458,-0.814107,-1.972551,2.537336,-0.073875,-1.146601,0.022686,-0.529171
0.142596,0.213328,0.513915,0.130161,0,0,1,0,0,0,1,0,0.271295,0.974641,1.609415,0.018636,1.209070,0.299862,0.485801,-0.194940,-1.973339,-0.245482
0.553413,0.084899,0.221974,0.139715,1,0,0,0,1,0,0,0,0.345310,-0.044818,3.098714,1.935963,0.156788,-0.280812,-1.145813,0.806871,-3.169687,0.060497
0.227907,0.262215,0.385867,0.124011,0,0,1,0,0,0,1,0,1.006979,-1.306569,-0.060278,1.046683,-0.167469,-0.869656,-2.743277,-2.452237,-1.473531,2.207361
0.204410,0.114018,0.596820,0.084752,0,0,1,0,0,0,1,0,-0.753105,1.021772,2.580451,-1.216083,1.261451,-0.403859,0.048990,-0.023573,-0.710345,-0.123849
0.401727,0.194422,0.230108,0.173742,0,1,0,0,1,0,0,0,0.342322,-1.185797,0.195595,0.684821,0.598987,-0.554081,0.466697,2.494674,-0.239408,0.306004
0.188483,0.429757,0.114644,0.267117,0,1,0,0,0,1,0,0,-0.432341,-0.336072,-1.106781,-2.114871,0.284278,0.172499,0.548326,-1.183347,2.643147,-1.112042
0.057209,0.425310,0.120012,0.397469,0,1,0,0,0,1,0,0,-0.103537,0.437822,1.410703,-0.016464,-0.972259,0.076205,1.461892,-1.933363,0.395830,-0.148384
0.104177,0.223106,0.115211,0.557506,0,0,0,1,0,0,0,1,0.504344,0.678021,-2.699614,-0.429993,-3.859852,-1.789804,0.031220,-1.695298,2.062325,0.355853
0.104177,0.223106,0.115211,0.557506,0,0,0,1,0,0,0,1,-0.891717,0.088150,-2.513295,-0.180570,-1.660079,0.047548,-0.736438,-1.520901,0.313552,0.688998
0.261275,0.277213,0.376588,0.084924,0,0,1,0,0,0,1,0,-1.495012,-0.264227,0.867377,0.340236,0.393541,0.406872,0.973500,-1.739924,-1.766497,-0.607896
0.498582,0.155203,0.235416,0.110799,1,0,0,0,1,0,0,0,2.067197,1.302239,3.396265,-1.321845,-0.169865,0.018722,-1.060343,1.782333,-1.585667,0.692928
0.080805,0.590670,0.189924,0.138601,0,0,1,0,0,1,0,0,-1.232905,-1.330710,-1.265268,0.091433,0.994724,-1.332343,-0.747199,2.763469,0.289820,0.070186
0.244490,0.316616,0.228891,0.210004,0,1,0,0,0,1,0,0,-0.262411,-0.498808,0.420631,0.520542,0.584713,-0.110811,0.676161,2.860952,-0.295182,0.228127
0.472763,0.173966,0.178559,0.174712,1,0,0,0,1,0,0,0,0.248487,0.233423,-0.958497,1.720665,-2.526925,-1.026585,0.743187,0.389811,-2.857692,-0.662604
0.108358,0.191076,0.538794,0.161772,0,0,1,0,0,0,1,0,0.361694,-1.349151,2.478253,-0.554200,1.056578,-0.306817,-1.135687,-1.452909,-3.061812,0.144147
0.140022,0.396507,0.320963,0.142508,0,1,0,0,0,1,0,0,0.710871,0.041032,-1.077166,-0.068299,1.524905,0.920230,-0.980848,2.147034,0.513021,-0.539747
